language,task,item_id,manualApproved,needsReview,reason,approvalUpdatedAt,reviewUpdatedAt,updatedYesterday,approvedToday,needsReviewToday,scoreSource,score
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome2.choice.4.text,true,false,,2026-05-30T01:13:37.107Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome2.choice.3.text,true,false,,2026-05-30T01:13:39.818Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome2.choice.2.text,true,false,,2026-05-30T01:13:41.419Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome2.choice.1.text,true,false,,2026-05-30T01:13:43.974Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome2.choice.0.text,true,false,,2026-05-30T01:13:45.952Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome3.title,true,false,,2026-05-30T01:14:21.253Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome3.placeholder,true,false,,2026-05-30T01:14:25.954Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome4.title,true,false,,2026-05-30T01:14:30.909Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome4.labeltrue,true,false,,2026-05-30T01:14:35.688Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome4.labelfalse,true,false,,2026-05-30T01:14:36.536Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome5.title,true,false,,2026-05-30T01:14:40.845Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome5.choice.5.text,true,false,,2026-05-30T01:14:43.135Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome5.choice.4.text,true,false,,2026-05-30T01:14:44.592Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome5.choice.3.text,true,false,,2026-05-30T01:14:47.867Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome5.choice.2.text,true,false,,2026-05-30T01:15:07.662Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome5.choice.1.text,true,false,,2026-05-30T01:15:16.581Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome6.title,true,false,,2026-05-30T01:15:28.329Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome6.choice.5.text,true,false,,2026-05-30T01:15:30.707Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome6.choice.4.text,true,false,,2026-05-30T01:15:32.895Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome6.choice.3.text,true,false,,2026-05-30T01:15:34.107Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome6.choice.2.text,true,false,,2026-05-30T01:15:37.079Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome6.choice.1.text,true,false,,2026-05-30T01:15:38.223Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome6.choice.0.text,true,false,,2026-05-30T01:15:39.573Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome7.title,true,false,,2026-05-30T01:15:45.840Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome7.choice.5.text,true,false,,2026-05-30T01:15:48.341Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome7.choice.4.text,true,false,,2026-05-30T01:15:49.458Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome7.choice.3.text,true,false,,2026-05-30T01:15:52.307Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome7.choice.2.text,true,false,,2026-05-30T01:15:53.462Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome7.choice.1.text,true,false,,2026-05-30T01:15:54.529Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome7.choice.0.text,true,false,,2026-05-30T01:15:56.214Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome15.title,true,false,,2026-05-30T01:16:01.424Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome15.labeltrue,true,false,,2026-05-30T01:16:02.355Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome15.labelfalse,true,false,,2026-05-30T01:16:03.224Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome23.title,true,false,,2026-05-30T01:16:08.346Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome23.labeltrue,true,false,,2026-05-30T01:16:10.375Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome23.labelfalse,true,false,,2026-05-30T01:16:11.291Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome27.title,true,false,,2026-05-30T01:16:20.024Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome27.choice.4.text,true,false,,2026-05-30T01:16:24.496Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome27.choice.3.text,true,false,,2026-05-30T01:16:25.942Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome27.choice.2.text,true,false,,2026-05-30T01:16:28.081Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome27.choice.1.text,true,false,,2026-05-30T01:16:29.842Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome27.choice.0.text,true,false,,2026-05-30T01:16:31.830Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome29.title,true,false,,2026-05-30T01:16:34.949Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome29.choice.4.text,true,false,,2026-05-30T01:16:36.210Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome29.choice.3.text,true,false,,2026-05-30T01:16:37.643Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome29.choice.2.text,true,false,,2026-05-30T01:16:39.215Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome29.choice.1.text,true,false,,2026-05-30T01:16:41.592Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome29.choice.0.text,true,false,,2026-05-30T01:16:42.748Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome30.title,true,false,,2026-05-30T01:16:48.342Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome30.labeltrue,true,false,,2026-05-30T01:16:50.331Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome30.labelfalse,true,false,,2026-05-30T01:16:51.526Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome31.title,true,false,,2026-05-30T01:16:57.377Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome31.labeltrue,true,false,,2026-05-30T01:16:59.327Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome31.labelfalse,true,false,,2026-05-30T01:17:00.682Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome36.title,true,false,,2026-05-30T01:17:09.532Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome36.choice.4.text,true,false,,2026-05-30T01:17:11.165Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome36.choice.3.text,true,false,,2026-05-30T01:17:12.186Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome36.choice.2.text,true,false,,2026-05-30T01:17:13.610Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome36.choice.1.text,true,false,,2026-05-30T01:17:14.599Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome36.choice.0.text,true,false,,2026-05-30T01:17:17.026Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome38.title,false,true,colegio vs. esquela - consistency,,2026-05-30T01:18:00.959Z,false,false,false,ai,0.4
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome38.choice.4.text,true,false,,2026-05-30T01:18:10.368Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome38.choice.3.text,true,false,,2026-05-30T01:18:12.062Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome38.choice.2.text,true,false,,2026-05-30T01:18:15.080Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome38.choice.1.text,true,false,,2026-05-30T01:18:16.535Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome38.choice.0.text,true,false,,2026-05-30T01:18:18.618Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::HomeChildCareOthers,false,true,change to nino for consistency,,2026-05-30T01:18:30.823Z,false,false,false,ai,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome25.choice.4.text,true,false,,2026-05-30T01:18:38.220Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome25.choice.3.text,true,false,,2026-05-30T01:18:45.886Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome25.choice.2.text,true,false,,2026-05-30T01:18:49.415Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome25.choice.1.text,true,false,,2026-05-30T01:18:51.343Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page16.q.homehomeb.q.homehome25.choice.0.text,true,false,,2026-05-30T01:18:53.673Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page17.q.selfparentstressncshh9.title,true,false,,2026-05-30T01:19:00.474Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page17.q.selfparentstressncshh9.col.0.text,true,false,,2026-05-30T01:19:01.664Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page17.q.selfparentstressncshh9.col.1.text,true,false,,2026-05-30T01:19:04.554Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page17.q.selfparentstressncshh9.col.2.text,true,false,,2026-05-30T01:19:06.099Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page17.q.selfparentstressncshh9.col.3.text,true,false,,2026-05-30T01:19:07.131Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page17.q.selfparentstressncshh9.col.4.text,true,false,,2026-05-30T01:19:09.065Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page17.q.selfparentstressncshh9.row.selfparentstressnschh9a.text,true,false,,2026-05-30T01:19:15.657Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page17.q.selfparentstressncshh9.row.selfparentstressnschh9b.text,true,false,,2026-05-30T01:19:27.400Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page17.q.selfparentstressncshh9.row.selfparentstressnschh9c.text,true,false,,2026-05-30T01:19:30.717Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page18.q.selfparentrohner.title,true,false,,2026-05-30T01:20:02.334Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page18.q.selfparentrohner.col.1.text,true,false,,2026-05-30T01:20:10.856Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page18.q.selfparentrohner.col.2.text,true,false,,2026-05-30T01:20:12.140Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page18.q.selfparentrohner.col.3.text,true,false,,2026-05-30T01:20:13.267Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page18.q.selfparentrohner.col.4.text,true,false,,2026-05-30T01:20:14.518Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page18.q.selfparentrohner.row.selfparentrohnerc3.text,true,false,,2026-05-30T01:20:20.456Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page18.q.selfparentrohner.row.selfparentrohnerc7.text,false,true,nino/a? for consistency,,2026-05-30T01:24:40.265Z,false,false,false,ai,0.6
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page18.q.selfparentrohner.row.selfparentrohnerc14.text,true,false,,2026-05-30T01:25:49.006Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page18.q.selfparentrohner.row.selfparentrohnerw15.text,true,false,,2026-05-30T01:26:58.718Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page18.q.selfparentrohner.row.selfparentrohnerw21.text,true,false,,2026-05-30T01:27:06.392Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page18.q.selfparentrohner.row.selfparentrohnerw23.text,true,false,,2026-05-30T01:27:11.389Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.title,true,false,,2026-05-30T01:27:30.901Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics1.title,true,false,,2026-05-30T01:27:54.015Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics1.labeltrue,true,false,,2026-05-30T01:27:55.636Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics1.labelfalse,true,false,,2026-05-30T01:27:56.688Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics2.title,true,false,,2026-05-30T01:28:08.191Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics2.labeltrue,true,false,,2026-05-30T01:28:10.471Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics2.labelfalse,true,false,,2026-05-30T01:28:11.304Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics4.title,true,false,,2026-05-30T01:28:26.011Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics4.labeltrue,true,false,,2026-05-30T01:28:30.821Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics4.labelfalse,true,false,,2026-05-30T01:28:31.877Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics12.title,false,true,nino/a?,,2026-05-30T01:29:45.006Z,false,false,false,ai,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics12.labeltrue,true,false,,2026-05-30T01:29:52.948Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page19.q.selfparentmics.q.selfparentmics12.labelfalse,true,false,,2026-05-30T01:29:54.142Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome24.title,true,false,,2026-05-30T01:30:24.242Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome24.q.homehome24d.title,true,false,,2026-05-30T01:30:37.343Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome24.q.homehome24a.labeltrue,true,false,,2026-05-30T01:30:39.005Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome24.q.homehome24a.labelfalse,true,false,,2026-05-30T01:30:40.069Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page15.q.homehomea.q.homehome24.q.homehome24e.title,true,false,,2026-05-30T01:30:46.281Z,,false,false,false,manual,1
